season,name,team,pa,ops,woba,xwoba,wrc_plus,bb_rate,bb_rate_plus,k_rate,k_rate_plus,o_swing_rate,z_swing_rate,swing_rate,NameASCII,PlayerId,MLBAMID
2019,Frank Schwindel,KCR,15,0.133333332,0.057973798,,-80.88358026,0,0,0.133333333,58.31430935,0.4074,0.8182,0.5918,Frank Schwindel,15351,643524
2021,Jorge Alfaro,MIA,311,0.62533108,0.273788484,,68.45198184,0.035369774,38.50647155,0.318327974,142.7345286,0.4605,0.7945,0.5915,Jorge Alfaro,12180,595751
2019,Eddie Rosario,MIN,590,0.8,0.328587987,,104.0020353,0.037288135,43.85874424,0.145762711,63.75038882,0.4632,0.8044,0.5914,Eddie Rosario,12155,592696
2017,Nick Williams,PHI,343,0.811035869,0.34406202,,109.7956326,0.058309037,64.80747917,0.282798833,134.6488026,0.4455,0.7937,0.5913,Nick Williams,14330,608384
2020,Will Craig,PIT,4,0,0,,-100,0,0,0.25,108.193259,0.5,0.75,0.5909,Will Craig,19267,643269
2021,Jacob Robson,DET,7,0,0,,-100,0,0,0.571428571,249.7797277,0.375,0.7143,0.5909,Jacob Robson,19528,615699
2019,Carlos Gómez,NYM,99,0.615559817,0.268288553,,68.02157942,0.07070707,79.8057234,0.303030303,138.6333407,0.3964,0.8844,0.5908,Carlos Gomez,4881,460576
2022,Avisaíl García,MIA,380,0.582316083,0.258424823,,63.08911227,0.044736842,53.54095501,0.286842105,126.8432745,0.4447,0.8437,0.5903,Avisail Garcia,5760,541645
2016,Jordan Patterson,COL,19,0.97368421,0.425358433,,152.6281573,0.052631578,60.90722683,0.052631578,25.65354254,0.4857,0.7308,0.5902,Jordan Patterson,15119,641958
2019,Willians Astudillo,MIN,204,0.677966975,0.288238824,,76.71295563,0.024509803,28.82871941,0.039215686,17.15126738,0.4266,0.8326,0.5902,Willians Astudillo,15608,553902
2018,Francisco Mejía,- - -,62,0.633064516,0.276653386,,73.05964495,0.080645161,92.77493517,0.306451612,142.0335663,0.5364,0.6818,0.59,Francisco Mejia,16403,642336
2022,Korey Lee,HOU,26,0.432307692,0.191515613,,19.02885623,0.038461538,48.31626811,0.346153846,155.7995368,0.451,0.7347,0.59,Korey Lee,25543,686676
2023,Edmundo Sosa,PHI,300,0.719452589,0.309378645,,92.00751527,0.026666666,30.26169491,0.246666666,110.5266114,0.4476,0.7702,0.5897,Edmundo Sosa,17022,624641
2017,Avisaíl García,CHW,561,0.885470649,0.37527259,,138.077618,0.058823529,69.84110446,0.197860962,92.91820579,0.3982,0.8343,0.5895,Avisail Garcia,5760,541645
2023,Oscar Gonzalez,CLE,180,0.551027616,0.238909533,,48.74748623,0.027777777,33.17735811,0.255555555,110.4488966,0.5094,0.7203,0.5895,Oscar Gonzalez,20970,660757
2023,Nick Gordon,MIN,93,0.503463926,0.212522402,,29.64350008,0.010752688,12.84284845,0.118279569,51.11940488,0.4182,0.7847,0.589,Nick Gordon,16337,624503
2016,A.J. Pierzynski,ATL,259,0.546886967,0.235575219,,40.85287373,0.023166023,26.80858662,0.111969111,54.57568368,0.4389,0.7775,0.5888,A.J. Pierzynski,746,150229
2018,James Adduci,DET,185,0.675981122,0.29108396,,79.80885696,0.032432432,39.06853637,0.243243243,111.6209395,0.4388,0.7924,0.5888,James Adduci,6448,451192
2021,Salvador Perez,KCR,665,0.85933786,0.359103212,,125.0288764,0.042105263,49.67914707,0.255639097,111.7435621,0.4834,0.7867,0.5886,Salvador Perez,7304,521692
2020,Ryan Mountcastle,BAL,140,0.877777777,0.376730683,,138.8228969,0.078571428,86.81963903,0.214285714,90.19935687,0.4202,0.831,0.5885,Ryan Mountcastle,18373,663624
2016,Ike Davis,NYY,15,0.48095238,0.221731607,,30.62761452,0.066666666,83.12655186,0.333333333,161.3548593,0.4839,0.75,0.5882,Ike Davis,8433,477195
2023,Abraham Almonte,NYM,16,0.258333333,0.121228937,,-29.03929492,0.0625,70.92584922,0.5,224.040429,0.4773,0.7917,0.5882,Abraham Almonte,5486,501659
2020,Salvador Perez,KCR,156,0.985897435,0.410314367,,160.5683616,0.019230769,21.2495619,0.23076923,97.13776874,0.4718,0.7847,0.5879,Salvador Perez,7304,521692
2017,Corey Dickerson,TBR,629,0.814636682,0.340855368,,115.9321579,0.055643879,66.06590988,0.241653418,113.4837403,0.4555,0.7851,0.5874,Corey Dickerson,10762,572816
2022,Ezequiel Tovar,COL,35,0.59047619,0.260863514,,50.24689218,0.057142857,68.38844672,0.257142857,113.7100915,0.4342,0.82,0.5873,Ezequiel Tovar,24064,678662
2017,Salvador Perez,KCR,499,0.791880899,0.328827769,,102.3003914,0.034068136,40.44905645,0.190380761,89.4054014,0.4792,0.7464,0.5872,Salvador Perez,7304,521692
2019,Joshua Fuentes,COL,56,0.632142857,0.262186265,,44.77270175,0.017857142,20.15501611,0.357142857,163.3892944,0.4322,0.77,0.5872,Joshua Fuentes,16885,658069
2017,Bryan Holaday,DET,29,0.551724137,0.236127066,,39.69020433,0,0,0.034482758,16.19357336,0.449,0.7442,0.587,Bryan Holaday,11287,592407
2020,Yadiel Hernandez,WSN,28,0.637362637,0.259812755,,57.80679868,0.035714285,38.51992067,0.428571428,185.4741581,0.4583,0.7755,0.5868,Yadiel Hernandez,19334,628450
2020,Stephen Piscotty,OAK,171,0.629078801,0.272971129,,75.02951809,0.052631578,58.15669537,0.30994152,130.4637871,0.4527,0.7824,0.5867,Stephen Piscotty,13367,572039
2022,Yairo Muñoz,PHI,60,0.653508771,0.283202483,,79.95402924,0.05,59.83989103,0.166666666,73.70098495,0.4194,0.8333,0.5865,Yairo Munoz,16313,622168
2018,Victor Reyes,DET,219,0.526267959,0.228769399,,37.28513226,0.02283105,27.50258467,0.210045662,96.38703156,0.4722,0.7393,0.5863,Victor Reyes,15487,622682
2019,Kevin Pillar,- - -,645,0.718900264,0.297695431,,84.11168887,0.027906976,31.49807278,0.137984496,63.03288996,0.4882,0.7463,0.5863,Kevin Pillar,12434,607680
2023,Yainer Diaz,HOU,377,0.845720476,0.353531723,,126.9399925,0.029177718,34.84942654,0.196286472,84.83331245,0.4641,0.7782,0.5863,Yainer Diaz,23003,673237
2020,Brian O'Grady,TBR,5,1,0.424125206,,178.3919708,0,0,0.2,84.18606652,0.375,0.8462,0.5862,Brian O'Grady,16729,657434
2017,Ronald Torreyes,NYY,336,0.688802569,0.297029393,,82.74286797,0.032738095,38.86990039,0.12797619,60.09936391,0.4083,0.7729,0.586,Ronald Torreyes,11400,591720
2019,Raimel Tapia,COL,447,0.724217789,0.306820789,,74.0158085,0.046979865,53.02527896,0.223713646,102.3467614,0.4346,0.7991,0.5858,Raimel Tapia,14350,606132
2018,Avisaíl García,CHW,385,0.718721727,0.304151624,,91.85060594,0.051948051,62.57730903,0.264935064,121.5750144,0.4391,0.7986,0.5856,Avisail Garcia,5760,541645
2021,Adalberto Mondesi,KCR,136,0.723057643,0.306160185,,89.2513937,0.044117647,52.05351819,0.31617647,138.2053271,0.3883,0.8462,0.5856,Adalberto Mondesi,13769,609275
2019,Tim Anderson,CHW,518,0.865174985,0.363129208,,128.239358,0.028957528,34.06018602,0.21042471,92.03078749,0.4524,0.7755,0.5853,Tim Anderson,15172,641313
2017,Juan Graterol,LAA,87,0.456896551,0.195613458,,15.46123489,0.011494252,13.64711142,0.149425287,70.17215234,0.5197,0.664,0.5848,Juan Graterol,5398,492802
2020,Andrew Knizner,STL,17,0.547794117,0.228569294,,42.11098373,0,0,0.294117647,127.2861871,0.45,0.8,0.5846,Andrew Knizner,19514,668800
2021,Dexter Fowler,LAA,21,0.535714285,0.242237721,,48.25548809,0.047619047,56.18474914,0.285714285,124.8898636,0.3684,0.7949,0.5844,Dexter Fowler,4062,451594
2022,Yadier Molina,STL,270,0.53486005,0.234598439,,49.58586762,0.018518518,22.16292198,0.148148148,65.51198682,0.4621,0.7494,0.5842,Yadier Molina,7007,425877
2022,Corey Dickerson,STL,297,0.698239811,0.302606454,,96.08815223,0.04040404,48.35546701,0.161616161,71.46762178,0.4509,0.776,0.5836,Corey Dickerson,10762,572816
2019,Corey Dickerson,- - -,279,0.905886407,0.366756359,,126.2146451,0.05734767,64.72722274,0.200716845,91.82595441,0.4621,0.7775,0.5835,Corey Dickerson,10762,572816
2019,Hanser Alberto,BAL,550,0.750823366,0.31834165,,95.39470164,0.029090909,34.21707032,0.09090909,39.75975608,0.4764,0.7366,0.5834,Hanser Alberto,11902,593643
2018,Rafael Bautista,WSN,6,0,0,,-100,0,0,0.166666666,77.24632542,0.4615,0.7273,0.5833,Rafael Bautista,15769,622441
2020,Thairo Estrada,NYY,52,0.459935896,0.212325807,,29.05438166,0.019230769,21.2495619,0.365384615,153.8014675,0.4435,0.764,0.5833,Thairo Estrada,16426,642731
2020,Jahmai Jones,LAA,7,0.857142856,0.37822542,,140.0495285,0,0,0.285714285,120.265809,0.2222,0.8,0.5833,Jahmai Jones,18872,663330
2021,Seth Beer,ARI,10,1.388888888,0.569799709,,261.04907,0.1,108.8682997,0.3,134.5164801,0.4286,0.8,0.5833,Seth Beer,20493,666179
2022,Charlie Culberson,TEX,124,0.639855072,0.280978923,,78.91967328,0.04032258,50.65415185,0.25,112.5218877,0.4524,0.7594,0.5831,Charlie Culberson,3298,518586
2021,Jose Siri,HOU,49,0.955634427,0.400839519,,158.1304927,0.020408163,24.0791782,0.346938775,151.6519774,0.4672,0.7662,0.5829,Jose Siri,17452,642350
2022,Jermaine Palacios,MIN,77,0.412781954,0.183812948,,14.02992785,0.051948051,65.25833574,0.35064935,157.8229072,0.4302,0.7846,0.5828,Jermaine Palacios,18371,650339
2019,Jonathan Schoop,MIN,464,0.777320418,0.324156008,,101.0045847,0.043103448,50.69878399,0.25,109.3393303,0.4345,0.8078,0.5824,Jonathan Schoop,11265,570731
2020,Ozzie Albies,ATL,124,0.772553306,0.329199709,,102.6787946,0.04032258,43.49023319,0.241935483,104.7031535,0.3568,0.8515,0.5824,Ozzie Albies,16556,645277
2017,Didi Gregorius,NYY,570,0.795630022,0.334699155,,108.5078472,0.043859649,52.07450793,0.122807017,57.67184978,0.4081,0.8131,0.5819,Didi Gregorius,6012,544369
2019,Scooter Gennett,- - -,139,0.567912586,0.240837903,,42.76077322,0.014388489,16.24001317,0.294964028,134.9431004,0.4774,0.75,0.5817,Scooter Gennett,10339,571697
2022,Mickey Moniak,- - -,112,0.509093999,0.223417387,,39.14715359,0.035714285,43.27336096,0.392857142,175.4830453,0.4821,0.7375,0.5815,Mickey Moniak,19956,666160
2022,Ozzie Albies,ATL,269,0.702587179,0.304544597,,93.66246132,0.059479553,71.1849994,0.174721189,77.26274263,0.452,0.8314,0.5813,Ozzie Albies,16556,645277
2017,Adam Jones,BAL,635,0.787428202,0.334001785,,105.9956895,0.042519685,50.4835703,0.177952755,83.56904031,0.441,0.7891,0.5812,Adam Jones,6368,430945
2017,Paulo Orlando,KCR,90,0.527044682,0.228253369,,33.51054131,0.011111111,13.19220858,0.222222222,104.3585857,0.4178,0.74,0.5811,Paulo Orlando,8628,449181
2021,Austin Allen,OAK,8,0.875,0.360696882,,134.6835215,0,0,0.375,163.9179464,0.4286,0.7059,0.5806,Austin Allen,18083,664119
2023,Mauricio Dubón,HOU,492,0.720077992,0.310561622,,97.1565774,0.038617886,46.12462089,0.142276422,61.49063682,0.4459,0.7507,0.5805,Mauricio Dubon,16530,643289
2023,Luis Robert Jr.,CHW,595,0.857378779,0.35812761,,128.2718904,0.050420168,60.2210886,0.28907563,124.9359826,0.433,0.7991,0.5805,Luis Robert Jr.,20043,673357
2016,Steven Moya,DET,100,0.79,0.330533025,,106.3614269,0.05,62.34491452,0.38,183.9445397,0.4353,0.8477,0.5804,Steven Moya,11854,570615
2017,Miguel Gómez,SFG,34,0.53832442,0.22718688,,37.44811364,0,0,0.176470588,84.02281266,0.4462,0.766,0.5804,Miguel Gomez,17075,622497
2018,Christian Walker,ARI,53,0.614170196,0.264422412,,61.03556762,0.056603773,63.07206725,0.415094339,192.3870751,0.3923,0.8404,0.5804,Christian Walker,13419,572233
2016,Yasmany Tomás,ARI,563,0.820158181,0.34470135,,108.5466559,0.055062166,63.719994,0.241563055,117.7420162,0.4243,0.8027,0.5803,Yasmany Tomas,17171,630111
2017,Francisco Peña,BAL,10,1.6,0.658978695,,328.270074,0,0,0.3,140.8840908,0.5,0.6667,0.5789,Francisco Pena,8298,506747
2019,Alex Jackson,ATL,15,0.133333333,0.051372571,,-82.56627662,0.066666666,75.24539635,0.333333333,152.4966747,0.5,0.7143,0.5789,Alex Jackson,17276,656577
2020,Hernán Pérez,CHC,6,0.333333332,0.147087663,,-14.79243542,0,0,0.333333333,144.2576786,0.4545,0.75,0.5789,Hernan Perez,5751,541650
2021,Avisaíl García,MIL,515,0.820335698,0.345797581,,115.4667426,0.073786407,80.33000668,0.234951456,105.3494762,0.4182,0.8223,0.5789,Avisail Garcia,5760,541645
2021,Hunter Owen,PIT,5,0.2,0.144386399,,-16.56146347,0,0,0.6,269.0329603,0.6154,0.5,0.5789,Hunter Owen,20034,670462
2021,Tim Anderson,CHW,551,0.80625876,0.344716305,,118.4013177,0.039927404,47.10953534,0.215970961,94.40404376,0.405,0.8193,0.5784,Tim Anderson,15172,641313
2021,Bo Bichette,TOR,690,0.82785326,0.353859481,,121.6494745,0.057971014,68.39882535,0.198550724,86.78940516,0.4248,0.8077,0.5782,Bo Bichette,19612,666182
2022,Tim Anderson,CHW,351,0.733609652,0.322794021,,109.8559066,0.039886039,50.10575901,0.156695156,70.52653901,0.444,0.773,0.5782,Tim Anderson,15172,641313
2018,Noel Cuevas,COL,153,0.583042349,0.253579886,,41.18823868,0.039215686,43.69698792,0.156862745,72.70242417,0.4187,0.7848,0.5781,Noel Cuevas,11894,571595
2022,Michael Chavis,PIT,426,0.654285646,0.282307592,,78.47453758,0.044600938,53.37830539,0.295774647,130.7932974,0.4383,0.7792,0.5781,Michael Chavis,17321,656308
2016,Brandon Phillips,CIN,584,0.735951264,0.31473313,,91.68089074,0.030821917,35.66827295,0.116438356,56.75407108,0.4174,0.7718,0.5779,Brandon Phillips,791,408252
2017,A.J. Jimenez,TEX,13,0.166666666,0.073055749,,-79.77400082,0,0,0.538461538,252.8688807,0.6296,0.5,0.5778,A.J. Jimenez,7077,543362
2017,Rocky Gale,SDP,10,0.5,0.197988999,,16.97198339,0,0,0.2,95.22585448,0.381,0.75,0.5778,Rocky Gale,10533,502570
2018,Daniel Castro,COL,47,0.452358926,0.185984479,,-3.976888852,0.021276595,23.70793959,0.14893617,69.0286314,0.449,0.7317,0.5778,Daniel Castro,15450,593495
2019,Jake Noll,WSN,13,0.48076923,0.21358169,,24.35597646,0.076923076,86.82161099,0.307692307,140.7661611,0.4815,0.7222,0.5778,Jake Noll,19703,669738
2017,John Hicks,DET,190,0.765622147,0.328362581,,102.7765091,0.068421052,81.23623185,0.268421052,126.0541862,0.4079,0.7938,0.5777,John Hicks,12547,543308
2021,Lewin Díaz,MIA,128,0.693007172,0.28814162,,77.78024878,0.046875,51.03201546,0.2578125,115.6001001,0.4653,0.7339,0.5777,Lewin Diaz,18365,650331
2021,Nick Gordon,MIN,216,0.646666666,0.282977691,,78.90978869,0.055555555,65.54887419,0.254629629,111.302309,0.3968,0.8,0.5775,Nick Gordon,16337,624503
2022,Tyler Naquin,- - -,334,0.704862927,0.303496879,,93.12276295,0.056886227,68.08131293,0.278443113,123.1291906,0.4197,0.811,0.5773,Tyler Naquin,13359,571980
2021,Kevin Smith,TOR,36,0.381944444,0.18226981,,5.693760395,0.083333333,98.32331188,0.305555555,133.5627709,0.3529,0.8545,0.5772,Kevin Smith,20242,675656
2018,Javier Báez,CHC,645,0.880542401,0.36638454,,131.1865025,0.04496124,50.09910475,0.258914728,120.0012685,0.4546,0.7799,0.5771,Javier Baez,12979,595879
2022,Willi Castro,DET,392,0.651010755,0.285445635,,84.19785096,0.038265306,48.06975696,0.209183673,94.15096707,0.427,0.7767,0.5771,Willi Castro,17338,650489
2017,Pablo Sandoval,- - -,279,0.63202834,0.271039983,,63.88072069,0.05734767,65.91389392,0.189964157,89.88701122,0.4295,0.7876,0.577,Pablo Sandoval,5409,467055
2022,Dee Strange-Gordon,WSN,59,0.661016948,0.288210778,,83.52060018,0,0,0.13559322,59.96012344,0.4466,0.7204,0.5765,Dee Strange-Gordon,8203,543829
2018,Eddie Rosario,MIN,592,0.802608598,0.340053318,,114.1492496,0.050675675,61.04458808,0.175675675,80.61512278,0.4285,0.7848,0.576,Eddie Rosario,12155,592696
2017,Raimel Tapia,COL,171,0.754411764,0.322167606,,81.63032437,0.046783625,51.99757977,0.210526315,100.2377412,0.4558,0.7366,0.5759,Raimel Tapia,14350,606132
2018,Aledmys Díaz,TOR,452,0.75570398,0.321229316,,101.4609313,0.050884955,61.29668953,0.137168141,62.94455125,0.4012,0.8,0.5756,Aledmys Diaz,15937,649557
2017,Adeiny Hechavarría,- - -,348,0.695077947,0.294527875,,83.83903575,0.037356321,44.13515394,0.192528735,90.58262703,0.4308,0.7472,0.5752,Adeiny Hechavarria,10459,588751
2020,Robinson Canó,NYM,182,0.895508,0.376472049,,142.2316147,0.049450549,53.33527535,0.131868131,57.06897142,0.4363,0.7924,0.5752,Robinson Cano,3269,429664
2021,José Devers,MIA,46,0.621420996,0.27555257,,69.59848133,0.065217391,71.00106466,0.239130434,107.2232809,0.5044,0.7049,0.5747,Jose Devers,20540,672701
2017,Chad Wallach,CIN,11,0.18181818,0.079697181,,-65.71997793,0,0,0.454545454,216.4223963,0.3333,0.7692,0.5745,Chad Wallach,17161,595453
2018,Carlos Gómez,TBR,408,0.634140667,0.284733855,,81.11685893,0.061274509,73.81208364,0.25245098,115.8462419,0.4139,0.8285,0.5744,Carlos Gomez,4881,460576
2022,Christian Arroyo,BOS,300,0.736433365,0.318693748,,101.7812463,0.043333333,54.43632897,0.163333333,73.51429983,0.43,0.7822,0.5744,Christian Arroyo,16434,624414
2018,Kevin Kramer,PIT,40,0.310135135,0.144417879,,-16.85272118,0.05,55.71365998,0.5,231.7389772,0.4176,0.7969,0.5742,Kevin Kramer,17689,596012
2019,Adalberto Mondesi,KCR,443,0.715005475,0.297880347,,81.37081196,0.04288939,50.44700644,0.297968397,130.3186599,0.4223,0.8,0.5742,Adalberto Mondesi,13769,609275
2022,Salvador Perez,KCR,473,0.756923295,0.324133632,,107.6220486,0.038054968,47.80552553,0.230443974,103.7199639,0.457,0.7855,0.5741,Salvador Perez,7304,521692
2019,Nico Hoerner,CHC,82,0.740775483,0.305286525,,84.94584674,0.036585365,41.29320476,0.134146341,61.37061283,0.4863,0.713,0.5738,Nico Hoerner,21479,663538
2016,Stephen Cardullo,COL,59,0.664951573,0.282497801,,56.91165684,0.050847457,58.84257541,0.20338983,99.13572525,0.4286,0.7568,0.5737,Stephen Cardullo,11204,506924
2021,Scott Kingery,PHI,19,0.105263156,0.046266054,,-79.49285493,0,0,0.631578947,283.1925896,0.4375,0.8148,0.5733,Scott Kingery,17975,664068
2023,César Salazar,HOU,19,0.269005847,0.129525,,-28.32343696,0.052631578,62.86236336,0.315789473,136.481474,0.3673,0.8788,0.5732,Cesar Salazar,21587,663967
2020,Luis Robert Jr.,CHW,227,0.737865786,0.315957827,,98.67394223,0.088105726,97.35482124,0.321585903,135.3652611,0.4306,0.8219,0.5726,Luis Robert Jr.,20043,673357
2019,Josh Harrison,DET,147,0.480460796,0.2082278,,22.46896247,0.040816326,48.00864411,0.183673469,80.33093639,0.4158,0.755,0.5722,Josh Harrison,8202,543281
2021,Harold Castro,DET,339,0.669177919,0.290826633,,82.67428559,0.041297935,48.72659711,0.21238938,92.83848268,0.4485,0.7479,0.572,Harold Castro,14691,605612
2016,Robert Andino,MIA,24,0.583333332,0.256215759,,59.26065335,0,0,0.166666666,81.23621918,0.3333,0.75,0.5714,Robert Andino,4900,435180
2016,Eric Young Jr.,NYY,1,0,0,,-100,0,0,0,0,0,1,0.5714,Eric Young Jr.,7158,458913
2020,Andrew Romine,TEX,4,0.75,0.309525013,,92.44188949,0,0,0.25,105.2325832,0.3333,0.75,0.5714,Andrew Romine,1159,461865
2020,Daniel Johnson,CLE,13,0.237179486,0.073543832,,-66.9387744,0.076923076,84.9982476,0.384615384,161.8962815,0.5455,0.625,0.5714,Daniel Johnson,19643,669288
2022,Tim Beckham,MIN,25,0.16,0.070708079,,-65.8198123,0,0,0.36,162.0315183,0.3846,0.8205,0.5714,Tim Beckham,7949,542921
2022,Chadwick Tromp,ATL,4,2,0.851702735,,467.7963555,0,0,0,0,0.5,0.6667,0.5714,Chadwick Tromp,16953,644433
2022,Josh Lester,DET,5,0,0,,-100,0,0,0.6,270.0525306,0.5,0.6667,0.5714,Josh Lester,17737,623507
2023,José Azocar,SDP,102,0.640987877,0.280199485,,78.19198513,0.039215686,44.50249332,0.235294117,105.4307899,0.4791,0.7185,0.5714,Jose Azocar,18821,640492
2023,Eddie Rosario,ATL,516,0.754645162,0.32225957,,99.75877369,0.065891472,74.77453773,0.236434108,105.941598,0.4593,0.7427,0.5713,Eddie Rosario,12155,592696
2021,Yadier Molina,STL,473,0.667064714,0.289566197,,81.40038863,0.050739957,55.23972843,0.167019027,74.88937209,0.4287,0.7729,0.5704,Yadier Molina,7007,425877
2022,Jose Rojas,LAA,57,0.301065162,0.13442856,,-24.04426163,0,0,0.333333333,150.0291835,0.4262,0.7358,0.5702,Jose Rojas,19331,670351
2016,Marlon Byrd,CLE,129,0.777755308,0.328133757,,101.0102878,0.085271317,106.3246594,0.294573643,142.5926663,0.4094,0.7742,0.57,Marlon Byrd,950,407781
2021,Erik González,PIT,229,0.557641921,0.243875817,,48.09784668,0.034934497,38.03259288,0.174672489,78.32109466,0.4193,0.7879,0.57,Erik Gonzalez,13369,570481
2022,Nick Castellanos,PHI,558,0.693972475,0.304207118,,94.31650582,0.051971326,62.19916969,0.23297491,103.0228824,0.4355,0.7787,0.57,Nick Castellanos,11737,592206
2016,Christian Bethancourt,SDP,204,0.632581529,0.272784447,,68.23676371,0.049019607,56.72731915,0.274509803,133.8008317,0.4228,0.7576,0.5699,Christian Bethancourt,10028,542194
2020,Bo Bichette,TOR,128,0.840320121,0.352814458,,120.4895544,0.0390625,43.16317312,0.2109375,88.78999204,0.4552,0.7358,0.5699,Bo Bichette,19612,666182
2017,Niko Goodrum,MIN,18,0.16993464,0.087203499,,-61.97773187,0.055555555,65.9610429,0.555555555,260.8964642,0.3962,0.8485,0.5698,Niko Goodrum,12092,592348
2020,Tyler Naquin,CLE,141,0.631685596,0.267534143,,65.91918059,0.035460992,39.18358878,0.283687943,119.4128602,0.4032,0.8122,0.5698,Tyler Naquin,13359,571980
2016,Yan Gomes,CLE,264,0.527450802,0.225261936,,30.30953743,0.034090909,42.50789615,0.261363636,126.5168782,0.3802,0.7576,0.5696,Yan Gomes,9627,543228
2018,Salvador Perez,KCR,544,0.713112744,0.304137683,,88.40141462,0.03125,37.64416315,0.198529411,91.10238422,0.4842,0.7125,0.5696,Salvador Perez,7304,521692
2016,Lonnie Chisenhall,CLE,418,0.766671881,0.3267046,,100.0280703,0.055023923,68.60923552,0.167464114,81.06344571,0.4203,0.7748,0.5695,Lonnie Chisenhall,7571,502082
2016,Eddie Rosario,MIN,354,0.716350067,0.303811526,,86.19249339,0.033898305,42.26773855,0.257062146,124.4346793,0.4172,0.7691,0.5689,Eddie Rosario,12155,592696
2023,Sam Huff,TEX,45,0.800516794,0.337485382,,112.5480836,0.044444444,53.08377393,0.377777777,163.2722819,0.427,0.7465,0.5688,Sam Huff,22209,669087
2020,Jeff McNeil,NYM,209,0.836327031,0.35957643,,131.0747528,0.095693779,103.2112718,0.114832535,49.69642482,0.3854,0.8395,0.5684,Jeff McNeil,15362,643446
2023,Chris Owings,PIT,25,0.32,0.141205759,,-21.59948483,0,0,0.48,215.0788119,0.44,0.7111,0.5684,Chris Owings,10030,572008
2022,Robinson Canó,- - -,104,0.372692307,0.16902422,,5.635439669,0.038461538,46.03068467,0.240384615,106.2994978,0.4454,0.7516,0.5681,Robinson Cano,3269,429664
2022,Edmundo Sosa,- - -,190,0.644450456,0.281690073,,81.3026637,0.026315789,31.49467917,0.263157894,116.3699764,0.4803,0.6912,0.5681,Edmundo Sosa,17022,624641
2016,Hunter Renfroe,SDP,36,1.188888888,0.487309265,,211.9682066,0.027777777,32.14548051,0.138888888,67.69684916,0.3571,0.8364,0.568,Hunter Renfroe,15464,592669
2018,John Hicks,DET,312,0.714674883,0.310635864,,93.15116062,0.07051282,84.94067521,0.269230769,123.5462536,0.4078,0.8056,0.568,John Hicks,12547,543308
2016,Jett Bandy,LAA,231,0.673046251,0.28897876,,81.33219346,0.047619047,59.37610829,0.164502164,79.62967064,0.3948,0.7795,0.5679,Jett Bandy,12508,542908
2018,Leury García,CHW,275,0.678552017,0.294862256,,85.51150127,0.032727272,39.42370453,0.25090909,115.1386901,0.4114,0.765,0.5679,Leury Garcia,5913,544725
2021,Andrés Giménez,CLE,210,0.633360479,0.277353789,,75.90156868,0.052380952,61.80322441,0.257142857,112.4008775,0.444,0.7448,0.5678,Andres Gimenez,19950,665926
